This is a focused 2-adic view of the first 30000 integers in consecutive order, without residues.

For every integer n:
- oc is the 2-adic "odd core" of the number, after removing all factors of 2. For odd numbers, oc is the number itself.
- k is the 2-adic exponent, the number of halvings (n = oc * 2^k). For odd numbers, k is always 0, so is omitted here.
- dist is the odd-to-odd Collatz stopping distance of oc

oc,k,dist
1339,3,6
10713,,6
5357,1,6
10715,,69
2679,2,6
10717,,6
5359,1,69
10719,,69
335,5,23
10721,,33
5361,1,23
10723,,23
2681,2,13
10725,,13
5363,1,13
10727,,33
1341,3,23
10729,,13
5365,1,23
10731,,13
2683,2,23
10733,,23
5367,1,23
10735,,28
671,4,33
10737,,23
5369,1,23
10739,,23
2685,2,33
10741,,33
5371,1,45
10743,,45
1343,3,33
10745,,16
5373,1,33
10747,,33
2687,2,33
10749,,33
5375,1,33
10751,,69
21,9,1
10753,,23
5377,1,23
10755,,23
2689,2,23
10757,,23
5379,1,23
10759,,69
1345,3,40
10761,,23
5381,1,40
10763,,23
2691,2,40
10765,,40
5383,1,23
10767,,23
673,4,21
10769,,40
5385,1,52
10771,,52
2693,2,21
10773,,21
5387,1,52
10775,,52
1347,3,21
10777,,52
5389,1,21
10779,,52
2695,2,6
10781,,6
5391,1,6
10783,,52
337,5,40
10785,,6
5393,1,21
10787,,21
2697,2,57
10789,,57
5395,1,57
10791,,57
1349,3,40
10793,,40
5397,1,40
10795,,21
2699,2,21
10797,,21
5399,1,21
10799,,57
675,4,40
10801,,57
5401,1,57
10803,,57
2701,2,40
10805,,40
5403,1,23
10807,,23
1351,3,57
10809,,21
5405,1,57
10811,,21
2703,2,57
10813,,57
5407,1,21
10815,,21
169,6,16
10817,,40
5409,1,40
10819,,40
2705,2,11
10821,,11
5411,1,11
10823,,21
1353,3,11
10825,,21
5413,1,11
10827,,11
2707,2,11
10829,,11
5415,1,11
10831,,11
677,4,16
10833,,21
5417,1,21
10835,,21
2709,2,16
10837,,16
5419,1,11
10839,,11
1355,3,40
10841,,45
5421,1,40
10843,,57
2711,2,40
10845,,40
5423,1,21
10847,,21
339,5,16
10849,,57
5425,1,57
10851,,57
2713,2,57
10853,,57
5427,1,57
10855,,74
1357,3,16
10857,,57
5429,1,16
10859,,11
2715,2,33
10861,,33
5431,1,33
10863,,33
679,4,21
10865,,16
5433,1,57
10867,,57
2717,2,21
10869,,21
5435,1,40
10871,,40
1359,3,21
10873,,45
5437,1,21
10875,,40
2719,2,21
10877,,21
5439,1,21
10879,,45
85,7,1
10881,,64
5441,1,16
10883,,16
2721,2,21
10885,,21
5443,1,21
10887,,40
1361,3,16
10889,,57
5445,1,16
10891,,21
2723,2,16
10893,,16
5447,1,33
10895,,33
681,4,21
10897,,57
5449,1,57
10899,,57
2725,2,21
10901,,21
5451,1,16
10903,,16
1363,3,21
10905,,21
5453,1,21
10907,,57
2727,2,45
10909,,45
5455,1,45
10911,,69
341,5,1
10913,,45
5457,1,21
10915,,21
2729,2,57
10917,,57
5459,1,57
10919,,62
1365,3,1
10921,,57
5461,1,1
10923,,16
2731,2,40
10925,,40
5463,1,40
10927,,16
683,4,11
10929,,57
5465,1,57
10931,,57
2733,2,11
10933,,11
5467,1,40
10935,,40
1367,3,11
10937,,57
5469,1,11
10939,,33
2735,2,57
10941,,57
5471,1,57
10943,,28
171,6,45
10945,,11
5473,1,57
10947,,57
2737,2,11
10949,,11
5475,1,11
10951,,57
1369,3,11
10953,,11
5477,1,11
10955,,57
2739,2,11
10957,,11
5479,1,69
10959,,69
685,4,45
10961,,11
5481,1,11
10963,,11
2741,2,45
10965,,45
5483,1,40
10967,,40
1371,3,40
10969,,11
5485,1,40
10971,,98
2743,2,40
10973,,40
5487,1,16
10975,,16
343,5,45
10977,,52
5489,1,45
10979,,45
2745,2,11
10981,,11
5491,1,11
10983,,33
1373,3,45
10985,,57
5493,1,45
10987,,33
2747,2,21
10989,,21
5495,1,21
10991,,33
687,4,11
10993,,45
5497,1,33
10995,,33
2749,2,11
10997,,11
5499,1,21
10999,,21
1375,3,11
11001,,21
5501,1,11
11003,,23
2751,2,62
11005,,62
5503,1,62
11007,,23
43,8,9
11009,,69
5505,1,69
11011,,69
2753,2,45
11013,,45
5507,1,45
11015,,21
1377,3,57
11017,,57
5509,1,57
11019,,50
2755,2,57
11021,,57
5511,1,45
11023,,45
689,4,45
11025,,57
5513,1,33
11027,,33
2757,2,45
11029,,45
5515,1,57
11031,,57
1379,3,45
11033,,33
5517,1,45
11035,,33
2759,2,57
11037,,57
5519,1,57
11039,,50
345,5,45
11041,,57
5521,1,45
11043,,45
2761,2,45
11045,,45
5523,1,45
11047,,21
1381,3,45
11049,,21
5525,1,45
11051,,40
2763,2,11
11053,,11
5527,1,11
11055,,33
691,4,45
11057,,11
5529,1,11
11059,,11
2765,2,45
11061,,45
5531,1,11
11063,,11
1383,3,33
11065,,57
5533,1,33
11067,,11
2767,2,33
11069,,33
5535,1,45
11071,,45
173,6,9
11073,,45
5537,1,21
11075,,21
2769,2,21
11077,,21
5539,1,21
11079,,11
1385,3,21
11081,,21
5541,1,21
11083,,21
2771,2,21
11085,,21
5543,1,74
11087,,74
693,4,9
11089,,16
5545,1,16
11091,,16
2773,2,9
11093,,9
5547,1,16
11095,,16
1387,3,21
11097,,21
5549,1,21
11099,,30
2775,2,21
11101,,21
5551,1,21
11103,,21
347,5,45
11105,,69
5553,1,45
11107,,45
2777,2,45
11109,,45
5555,1,45
11111,,16
1389,3,45
11113,,40
5557,1,45
11115,,57
2779,2,57
11117,,57
5559,1,57
11119,,57
695,4,45
11121,,45
5561,1,45
11123,,45
2781,2,45
11125,,45
5563,1,40
11127,,40
1391,3,40
11129,,21
5565,1,40
11131,,23
2783,2,40
11133,,40
5567,1,86
11135,,86
87,7,9
11137,,30
5569,1,45
11139,,45
2785,2,21
11141,,21
5571,1,21
11143,,45
1393,3,9
11145,,50
5573,1,9
11147,,21
2787,2,9
11149,,9
5575,1,21
11151,,21
697,4,45
11153,,11
5577,1,11
11155,,11
2789,2,45
11157,,45
5579,1,11
11159,,11
1395,3,45
11161,,11
5581,1,45
11163,,38
2791,2,21
11165,,21
5583,1,21
11167,,21
349,5,9
11169,,57
5585,1,45
11171,,45
2793,2,38
11173,,38
5587,1,38
11175,,40
1397,3,9
11177,,57
5589,1,9
11179,,11
2795,2,21
11181,,21
5591,1,21
11183,,21
699,4,21
11185,,21
5593,1,21
11187,,21
2797,2,21
11189,,21
5595,1,45
11191,,45
1399,3,21
11193,,21
5597,1,21
11195,,21
2799,2,21
11197,,21
5599,1,21
11199,,23
175,6,28
11201,,21
5601,1,21
11203,,21
2801,2,9
11205,,9
5603,1,9
11207,,21
1401,3,33
11209,,21
5605,1,33
11211,,21
2803,2,33
11213,,33
5607,1,21
11215,,21
701,4,28
11217,,33
5609,1,38
11219,,38
2805,2,28
11221,,28
5611,1,57
11223,,57
1403,3,45
11225,,9
5613,1,45
11227,,21
2807,2,45
11229,,45
5615,1,21
11231,,21
351,5,28
11233,,74
5617,1,28
11235,,28
2809,2,57
11237,,57
5619,1,57
11239,,18
1405,3,28
11241,,33
5621,1,28
11243,,21
2811,2,18
11245,,18
5623,1,18
11247,,18
703,4,62
11249,,28
5625,1,57
11251,,57
2813,2,62
11253,,62
5627,1,18
11255,,18
1407,3,62
11257,,38
5629,1,62
11259,,18
2815,2,57
11261,,57
5631,1,57
11263,,74
11,10,4
11265,,18
5633,1,18
11267,,18
2817,2,28
11269,,28
5635,1,28
11271,,18
1409,3,28
11273,,74
5637,1,28
11275,,28
2819,2,28
11277,,28
5639,1,28
11279,,28
705,4,9
11281,,28
5641,1,11
11283,,11
2821,2,9
11285,,9
5643,1,28
11287,,28
1411,3,9
11289,,74
5645,1,9
11291,,52
2823,2,18
11293,,18
5647,1,18
11295,,18
353,5,45
11297,,18
5649,1,9
11299,,9
2825,2,28
11301,,28
5651,1,28
11303,,28
1413,3,45
11305,,28
5653,1,45
11307,,38
2827,2,38
11309,,38
5655,1,38
11311,,28
707,4,45
11313,,38
5657,1,38
11315,,38
2829,2,45
11317,,45
5659,1,21
11319,,21
1415,3,9
11321,,38
5661,1,9
11323,,38
2831,2,9
11325,,9
5663,1,28
11327,,28
177,6,9
11329,,45
5665,1,45
11331,,45
2833,2,45
11333,,45
5667,1,45
11335,,28
1417,3,26
11337,,28
5669,1,26
11339,,45
2835,2,26
11341,,26
5671,1,26
11343,,26
709,4,9
11345,,26
5673,1,74
11347,,74
2837,2,9
11349,,9
5675,1,45
11351,,45
1419,3,45
11353,,11
5677,1,45
11355,,57
2839,2,45
11357,,45
5679,1,57
11359,,57
355,5,9
11361,,26
5681,1,26
11363,,26
2841,2,26
11365,,26
5683,1,26
11367,,50
1421,3,9
11369,,45
5685,1,9
11371,,26
2843,2,62
11373,,62
5687,1,62
11375,,26
711,4,21
11377,,9
5689,1,45
11379,,45
2845,2,21
11381,,21
5691,1,62
11383,,62
1423,3,21
11385,,45
5693,1,21
11387,,62
2847,2,62
11389,,62
5695,1,62
11391,,74
89,7,9
11393,,45
5697,1,21
11395,,21
2849,2,21
11397,,21
5699,1,21
11399,,16
1425,3,6
11401,,26
5701,1,6
11403,,16
2851,2,6
11405,,6
5703,1,16
11407,,16
713,4,6
11409,,26
5705,1,26
11411,,26
2853,2,6
11413,,6
5707,1,6
11415,,6
1427,3,6
11417,,45
5709,1,6
11419,,26
2855,2,45
11421,,45
5711,1,45
11423,,16
357,5,9
11425,,26
5713,1,62
11427,,62
2857,2,62
11429,,62
5715,1,62
11431,,62
1429,3,9
11433,,45
5717,1,9
11435,,21
2859,2,26
11437,,26
5719,1,26
11439,,16
715,4,6
11441,,26
5721,1,26
11443,,26
2861,2,6
11445,,6
5723,1,62
11447,,62
1431,3,6
11449,,45
5725,1,6
11451,,45
2863,2,26
11453,,26
5727,1,26
11455,,50
179,6,9
11457,,6
5729,1,6
11459,,6
2865,2,6
11461,,6
5731,1,6
11463,,21
1433,3,6
11465,,21
5733,1,6
11467,,21
2867,2,6
11469,,6
5735,1,62
11471,,62
717,4,9
11473,,38
5737,1,38
11475,,38
2869,2,9
11477,,9
5739,1,62
11479,,62
1435,3,26
11481,,26
5741,1,26
11483,,26
2871,2,26
11485,,26
5743,1,26
11487,,26
359,5,16
11489,,62
5745,1,9
11491,,9
2873,2,62
11493,,62
5747,1,62
11495,,28
1437,3,16
11497,,26
5749,1,16
11499,,50
2875,2,16
11501,,16
5751,1,16
11503,,86
719,4,16
11505,,16
5753,1,45
11507,,45
2877,2,16
11509,,16
5755,1,16
11511,,16
1439,3,45
11513,,62
5757,1,45
11515,,38
2879,2,45
11517,,45
5759,1,38
11519,,38
45,8,4
11521,,62
5761,1,62
11523,,62
2881,2,9
11525,,9
5763,1,9
11527,,33
1441,3,50
11529,,16
5765,1,50
11531,,16
2883,2,50
11533,,50
5767,1,16
11535,,16
721,4,14
11537,,50
5769,1,62
11539,,62
2885,2,14
11541,,14
5771,1,50
11543,,50
1443,3,14
11545,,16
5773,1,14
11547,,62
2887,2,45
11549,,45
5775,1,45
11551,,50
361,5,14
11553,,50
5777,1,50
11555,,50
2889,2,50
11557,,50
5779,1,50
11559,,45
1445,3,14
11561,,21
5781,1,14
11563,,50
2891,2,14
11565,,14
5783,1,14
11567,,45
723,4,14
11569,,26
5785,1,26
11571,,26
2893,2,14
11573,,14
5787,1,26
11575,,26
1447,3,16
11577,,38
5789,1,16
11579,,14
2895,2,16
11581,,16
5791,1,38
11583,,38
181,6,4
11585,,14
5793,1,16
11587,,16
2897,2,50
11589,,50
5795,1,50
11591,,28
1449,3,50
11593,,67
5797,1,50
11595,,50
2899,2,50
11597,,50
5799,1,74
11599,,74
725,4,4
11601,,26
5801,1,26
11603,,26
2901,2,4
11605,,4
5803,1,62
11607,,62
1451,3,50
11609,,50
5805,1,50
11611,,50
2903,2,50
11613,,50
5807,1,38
11615,,38
363,5,14
11617,,50
5809,1,14
11619,,14
2905,2,14
11621,,14
5811,1,14
11623,,57
1453,3,14
11625,,62
5813,1,14
11627,,62
2907,2,50
11629,,50
5815,1,50
11631,,62
727,4,14
11633,,14
5817,1,50
11635,,50
2909,2,14
11637,,14
5819,1,50
11639,,50
1455,3,50
11641,,45
5821,1,50
11643,,16
2911,2,50
11645,,50
5823,1,50
11647,,50
91,7,33
11649,,50
5825,1,14
11651,,14
2913,2,38
11653,,38
5827,1,38
11655,,14
1457,3,9
11657,,38
5829,1,9
11659,,38
2915,2,9
11661,,9
5831,1,14
11663,,14
729,4,9
11665,,26
5833,1,26
11667,,26
2917,2,9
11669,,9
5835,1,26
11671,,26
1459,3,9
11673,,26
5837,1,9
11675,,26
2919,2,79
11677,,79
5839,1,79
11679,,26
365,5,33
11681,,21
5841,1,26
11683,,26
2921,2,26
11685,,26
5843,1,26
11687,,21
1461,3,33
11689,,26
5845,1,33
11691,,35
2923,2,50
11693,,50
5847,1,50
11695,,26
731,4,50
11697,,50
5849,1,50
11699,,50
2925,2,50
11701,,50
5851,1,50
11703,,50
1463,3,50
11705,,50
5853,1,50
11707,,50
2927,2,62
11709,,62
5855,1,62
11711,,26
183,6,33
11713,,50
5857,1,50
11715,,50
2929,2,33
11717,,33
5859,1,33
11719,,50
1465,3,9
11721,,45
5861,1,9
11723,,45
2931,2,9
11725,,9
5863,1,45
11727,,45
733,4,33
11729,,9
5865,1,35
11731,,35
2933,2,33
11733,,33
5867,1,26
11735,,26
1467,3,50
11737,,50
5869,1,50
11739,,14
2935,2,50
11741,,50
5871,1,26
11743,,26
367,5,14
11745,,26
5873,1,33
11747,,33
2937,2,16
11749,,16
5875,1,16
11751,,16
1469,3,14
11753,,16
5877,1,14
11755,,55
2939,2,26
11757,,26
5879,1,26
11759,,26
735,4,14
11761,,14
5881,1,14
11763,,14
2941,2,14
11765,,14
5883,1,50
11767,,50
1471,3,62
11769,,43
5885,1,62
11771,,43
2943,2,62
11773,,62
5887,1,43
11775,,43
23,9,4
11777,,26
5889,1,33
11779,,33
2945,2,26
11781,,26
5891,1,26
11783,,26
1473,3,33
11785,,26
5893,1,33
11787,,26
2947,2,33
11789,,33
5895,1,26
11791,,26
737,4,50
11793,,33
5897,1,26
11795,,26
2949,2,50
11797,,50
5899,1,14
11799,,14
1475,3,50
11801,,14
5901,1,50
11803,,26
2951,2,33
11805,,33
5903,1,33
11807,,26
369,5,4
11809,,38
5905,1,50
11811,,50
2953,2,43
11813,,43
5907,1,43
11815,,33
1477,3,4
11817,,26
5909,1,4
11819,,50
2955,2,50
11821,,50
5911,1,50
11823,,38
739,4,4
11825,,26
5913,1,26
11827,,26
2957,2,4
11829,,4
5915,1,62
11831,,62
1479,3,33
11833,,33
5917,1,33
11835,,62
2959,2,33
11837,,33
5919,1,62
11839,,62
185,6,14
11841,,67
5921,1,67
11843,,67
2961,2,9
11845,,9
5923,1,9
11847,,23
1481,3,9
11849,,33
5925,1,9
11851,,9
2963,2,9
11853,,9
5927,1,23
11855,,23
741,4,14
11857,,67
5929,1,67
11859,,67
2965,2,14
11861,,14
5931,1,9
11863,,9
1483,3,50
11865,,23
5933,1,50
11867,,23
2967,2,50
11869,,50
5935,1,33
11871,,33
371,5,14
11873,,33
5937,1,50
11875,,50
2969,2,50
11877,,50
5939,1,50
11879,,23
1485,3,14
11881,,33
5941,1,14
11883,,33
2971,2,14
11885,,14
5943,1,14
11887,,16
743,4,33
11889,,14
5945,1,14
11891,,14
2973,2,33
11893,,33
5947,1,50
11895,,50
1487,3,33
11897,,23
5949,1,33
11899,,50
2975,2,14
11901,,14
5951,1,14
11903,,43
93,7,4
11905,,33
5953,1,14
11907,,14
2977,2,50
11909,,50
5955,1,50
11911,,43
1489,3,14
11913,,38
5957,1,14
11915,,50
2979,2,14
11917,,14
5959,1,43
11919,,43
745,4,31
11921,,14
5961,1,14
11923,,14
2981,2,31
11925,,31
5963,1,14
11927,,14
1491,3,31
11929,,33
5965,1,31
11931,,79
2983,2,50
11933,,50
5967,1,50
11935,,33
373,5,4
11937,,50
5969,1,31
11939,,31
2985,2,50
11941,,50
5971,1,50
11943,,33
1493,3,4
11945,,91
5973,1,4
11947,,31
2987,2,14
11949,,14
5975,1,14
11951,,31
747,4,14
11953,,14
5977,1,14
11955,,14
2989,2,14
11957,,14
5979,1,16
11959,,16
1495,3,14
11961,,50
5981,1,14
11963,,50
2991,2,14
11965,,14
5983,1,14
11967,,50
187,6,14
11969,,14
5985,1,31
11971,,31
2993,2,14
11973,,14
5987,1,14
11975,,14
1497,3,14
11977,,67
5989,1,14
11979,,67
2995,2,14
11981,,14
5991,1,31
11983,,31
749,4,14
11985,,26
5993,1,26
11987,,26
2997,2,14
11989,,14
5995,1,26
11991,,26
1499,3,14
11993,,14
5997,1,14
11995,,67
2999,2,14
11997,,14
5999,1,67
11999,,67
375,5,14
12001,,50
6001,1,14
12003,,14
3001,2,11
12005,,11
6003,1,11
12007,,21
1501,3,14
12009,,26
6005,1,14
12011,,11
3003,2,11
12013,,11
6007,1,11
12015,,31
751,4,50
12017,,14
6009,1,31
12019,,31
3005,2,50
12021,,50
6011,1,11
12023,,11
1503,3,50
12025,,11
6013,1,50
12027,,50
3007,2,55
12029,,55
6015,1,55
12031,,33
47,8,38
12033,,14
6017,1,67
12035,,67
3009,2,11
12037,,11
6019,1,11
12039,,67
1505,3,11
12041,,67
6021,1,11
12043,,14
3011,2,11
12045,,11
6023,1,11
12047,,11
753,4,4
12049,,11
6025,1,31
12051,,31
3013,2,4
12053,,4
6027,1,67
12055,,67
1507,3,4
12057,,67
6029,1,4
12059,,67
3015,2,31
12061,,31
6031,1,31
12063,,50
377,5,21
12065,,14
6033,1,11
12067,,11
3017,2,11
12069,,11
6035,1,11
12071,,11
1509,3,21
12073,,11
6037,1,21
12075,,11
3019,2,21
12077,,21
6039,1,21
12079,,11
755,4,21
12081,,21
6041,1,21
12083,,21
3021,2,21
12085,,21
6043,1,43
12087,,43
1511,3,31
12089,,14
6045,1,31
12091,,31
3023,2,31
12093,,31
6047,1,31
12095,,31
189,6,38
12097,,21
6049,1,21
12099,,21
3025,2,21
12101,,21
6051,1,21
12103,,67
1513,3,21
12105,,67
6053,1,21
12107,,21
3027,2,21
12109,,21
6055,1,31
12111,,31
757,4,38
12113,,21
6057,1,67
12115,,67
3029,2,38
12117,,38
6059,1,50
12119,,50
1515,3,50
12121,,50
6061,1,50
12123,,26
3031,2,50
12125,,50
6063,1,50
12127,,50
379,5,19
12129,,43
6065,1,4
12131,,4
3033,2,4
12133,,4
6067,1,4
12135,,91
1517,3,19
12137,,67
6069,1,19
12139,,14
3035,2,55
12141,,55
6071,1,55
12143,,38
759,4,19
12145,,19
6073,1,19
12147,,19
3037,2,19
12149,,19
6075,1,19
12151,,19
1519,3,55
12153,,55
6077,1,55
12155,,67
3039,2,55
12157,,55
6079,1,21
12159,,21
95,7,38
12161,,19
6081,1,19
12163,,19
3041,2,55
12165,,55
6083,1,55
12167,,19
1521,3,38
12169,,55
6085,1,38
12171,,55
3043,2,38
12173,,38
6087,1,55
12175,,55
761,4,9
12177,,19
6089,1,19
12179,,19
3045,2,9
12181,,9
6091,1,9
12183,,9
1523,3,9
12185,,9
6093,1,9
12187,,31
3047,2,19
12189,,19
6095,1,19
12191,,67
381,5,38
12193,,21
6097,1,9
12195,,9
3049,2,43
12197,,43
6099,1,43
12199,,55
1525,3,38
12201,,31
6101,1,38
12203,,19
3051,2,55
12205,,55
6103,1,55
12207,,55
763,4,55
12209,,38
6105,1,38
12211,,38
3053,2,55
12213,,55
6107,1,55
12215,,55
1527,3,55
12217,,9
6109,1,55
12219,,9
3055,2,31
12221,,31
6111,1,31
12223,,31
191,6,14
12225,,55
6113,1,55
12227,,55
3057,2,38
12229,,38
6115,1,38
12231,,55
1529,3,19
12233,,43
6117,1,19
12235,,38
3059,2,19
12237,,19
6119,1,19
12239,,19
765,4,14
12241,,19
6121,1,62
12243,,62
3061,2,14
12245,,14
6123,1,67
12247,,67
1531,3,19
12249,,38
6125,1,19
12251,,55
3063,2,19
12253,,19
6127,1,19
12255,,19
383,5,14
12257,,31
6129,1,14
12259,,14
3065,2,55
12261,,55
6131,1,55
12263,,50
1533,3,14
12265,,21
6133,1,14
12267,,43
3067,2,19
12269,,19
6135,1,19
12271,,55
767,4,19
12273,,14
6137,1,43
12275,,43
3069,2,19
12277,,19
6139,1,43
12279,,43
1535,3,19
12281,,43
6141,1,19
12283,,21
3071,2,55
12285,,55
6143,1,55
12287,,55
3,12,2
12289,,14
6145,1,14
12291,,14
3073,2,38
12293,,38
6147,1,38
12295,,14
1537,3,55
12297,,14
6149,1,55
12299,,38
3075,2,55
12301,,55
6151,1,38
12303,,38
769,4,9
12305,,55
6153,1,31
12307,,31
3077,2,9
12309,,9
6155,1,55
12311,,55
1539,3,9
12313,,38
6157,1,9
12315,,31
3079,2,55
12317,,55
6159,1,55
12319,,31
385,5,9
12321,,55
6161,1,9
12323,,9
3081,2,55
12325,,55
6163,1,55
12327,,55
1541,3,9
12329,,67
6165,1,9
12331,,67
3083,2,9
12333,,9
6167,1,9
12335,,67
771,4,9
12337,,38
6169,1,38
12339,,38
3085,2,9
12341,,9
6171,1,96
12343,,96
1543,3,38
12345,,14
6173,1,38
12347,,14
3087,2,38
12349,,38
6175,1,50
12351,,50
193,6,43
12353,,38
6177,1,38
12355,,38
3089,2,9
12357,,9
6179,1,9
12359,,55
1545,3,19
12361,,31
6181,1,19
12363,,9
3091,2,19
12365,,19
6183,1,55
12367,,55
773,4,43
12369,,19
6185,1,31
12371,,31
3093,2,43
12373,,43
6187,1,19
12375,,19
1547,3,9
12377,,19
6189,1,9
12379,,21
3095,2,9
12381,,9
6191,1,60
12383,,60
387,5,43
12385,,31
6193,1,67
12387,,67
3097,2,67
12389,,67
6195,1,67
12391,,19
1549,3,43
12393,,19
6197,1,43
12395,,55
3099,2,48
12397,,48
6199,1,48
12399,,96
775,4,55
12401,,43
6201,1,9
12403,,9
3101,2,55
12405,,55
6203,1,31
12407,,31
1551,3,55
12409,,31
6205,1,55
12411,,31
3103,2,31
12413,,31
6207,1,31
12415,,31
97,7,43
12417,,38
6209,1,55
12419,,55
3105,2,55
12421,,55
6211,1,55
12423,,31
1553,3,43
12425,,31
6213,1,43
12427,,19
3107,2,43
12429,,43
6215,1,19
12431,,19
777,4,9
12433,,38
6217,1,38
12435,,38
3109,2,9
12437,,9
6219,1,43
12439,,43
1555,3,9
12441,,48
6221,1,9
12443,,31
3111,2,9
12445,,9
6223,1,9
12447,,67
389,5,43
12449,,55
6225,1,9
12451,,9
3113,2,31
12453,,31
6227,1,31
12455,,43
1557,3,43
12457,,19
6229,1,43
12459,,9
3115,2,19
12461,,19
6231,1,19
12463,,67
779,4,19
12465,,19
6233,1,19
12467,,19
3117,2,19
12469,,19
6235,1,67
12471,,67
1559,3,19
12473,,72
6237,1,19
12475,,72
3119,2,14
12477,,14
6239,1,14
12479,,28
195,6,43
12481,,14
6241,1,14
12483,,14
3121,2,19
12485,,19
6243,1,19
12487,,28
1561,3,19
12489,,19
6245,1,19
12491,,19
3123,2,19
12493,,19
6247,1,67
12495,,67
781,4,43
12497,,55
6249,1,55
12499,,55
3125,2,43
12501,,43
6251,1,38
12503,,38
1563,3,55
12505,,55
6253,1,55
12507,,38
3127,2,55
12509,,55
6255,1,38
12511,,38
391,5,43
12513,,28
6257,1,43
12515,,43
3129,2,38
12517,,38
6259,1,38
12519,,19
1565,3,43
12521,,19
6261,1,43
12523,,21
3131,2,38
12525,,38
6263,1,38
12527,,84
783,4,43
12529,,43
6265,1,28
12531,,28
3133,2,43
12533,,43
6267,1,19
12535,,19
1567,3,19
12537,,19
6269,1,19
12539,,48
3135,2,19
12541,,19
6271,1,38
12543,,38
49,8,7
12545,,19
6273,1,19
12547,,19
3137,2,9
12549,,9
6275,1,9
12551,,55
1569,3,9
12553,,19
6277,1,9
12555,,36
3139,2,9
12557,,9
6279,1,36
12559,,36
785,4,43
12561,,9
6281,1,19
12563,,19
3141,2,43
12565,,43
6283,1,55
12567,,55
1571,3,43
12569,,55
6285,1,43
12571,,19
3143,2,36
12573,,36
6287,1,36
12575,,55
393,5,19
12577,,9
6289,1,19
12579,,19
3145,2,19
12581,,19
6291,1,19
12583,,96
1573,3,19
12585,,36
6293,1,19
12587,,19
3147,2,43
12589,,43
6295,1,43
12591,,84
787,4,19
12593,,19
6297,1,19
12595,,19
3149,2,19
12597,,19
6299,1,19
12599,,19
1575,3,19
12601,,55
6301,1,19
12603,,19
3151,2,19
12605,,19
6303,1,55
12607,,55
197,6,7
12609,,19
6305,1,19
12611,,19
3153,2,19
12613,,19
6307,1,19
12615,,19
1577,3,31
12617,,19
6309,1,31
12619,,19
3155,2,31
12621,,31
6311,1,36
12623,,36
789,4,7
12625,,31
6313,1,55
12627,,55
3157,2,7
12629,,7
6315,1,19
12631,,19
1579,3,43
12633,,19
6317,1,43
12635,,19
3159,2,43
12637,,43
6319,1,72
12639,,72
395,5,26
12641,,55
6321,1,55
12643,,55
3161,2,55
12645,,55
6323,1,55
12647,,31
1581,3,26
12649,,19
6325,1,26
12651,,19
3163,2,16
12653,,16
6327,1,16
12655,,16
791,4,26
12657,,26
6329,1,55
12659,,55
3165,2,26
12661,,26
6331,1,16
12663,,16
1583,3,60
12665,,36
6333,1,60
12667,,16
3167,2,60
12669,,60
6335,1,55
12671,,55
99,7,7
12673,,43
6337,1,16
12675,,16
3169,2,16
12677,,16
6339,1,16
12679,,16
1585,3,26
12681,,16
6341,1,26
12683,,72
3171,2,26
12685,,26
6343,1,16
12687,,16
793,4,26
12689,,26
6345,1,26
12691,,26
3173,2,26
12693,,26
6347,1,9
12695,,9
1587,3,26
12697,,9
6349,1,26
12699,,72
3175,2,72
12701,,72
6351,1,72
12703,,50
397,5,7
12705,,36
6353,1,16
12707,,16
3177,2,16
12709,,16
6355,1,16
12711,,16
1589,3,7
12713,,36
6357,1,7
12715,,16
3179,2,26
12717,,26
6359,1,26
12719,,26
795,4,36
12721,,36
6361,1,36
12723,,36
3181,2,36
12725,,36
6363,1,26
12727,,26
1591,3,36
12729,,36
6365,1,36
12731,,48
3183,2,19
12733,,19
6367,1,19
12735,,31
199,6,43
12737,,36
6369,1,36
12739,,36
3185,2,7
12741,,7
6371,1,7
12743,,26
1593,3,43
12745,,26
6373,1,43
12747,,26
3187,2,43
12749,,43
6375,1,72
12751,,72
797,4,43
12753,,43
6377,1,26
12755,,26
3189,2,43
12757,,43
6379,1,26
12759,,26
1595,3,24
12761,,24
6381,1,24
12763,,43
3191,2,24
12765,,24
6383,1,72
12767,,72
399,5,43
12769,,55
6385,1,43
12771,,43
3193,2,9
12773,,9
6387,1,9
12775,,55
1597,3,43
12777,,48
6389,1,43
12779,,55
3195,2,24
12781,,24
6391,1,24
12783,,72
799,4,24
12785,,43
6393,1,60
12787,,60
3197,2,24
12789,,24
6395,1,43
12791,,43
1599,3,24
12793,,24
6397,1,24
12795,,24
3199,2,60
12797,,60
6399,1,60
12799,,60
25,9,7
12801,,60
6401,1,43
12803,,43
3201,2,60
12805,,60
6403,1,60
12807,,26
1601,3,19
12809,,43
6405,1,19
12811,,60
3203,2,19
12813,,19
6407,1,60
12815,,60
801,4,19
12817,,19
6409,1,43
12819,,43
3205,2,19
12821,,19
6411,1,14
12823,,14
1603,3,19
12825,,14
6413,1,19
12827,,24
3207,2,14
12829,,14
6415,1,14
12831,,24
401,5,4
12833,,14
6417,1,19
12835,,19
3209,2,24
12837,,24
6419,1,24
12839,,24
1605,3,4
12841,,57
6421,1,4
12843,,19
3211,2,43
12845,,43
6423,1,43
12847,,24
803,4,4
12849,,43
6425,1,43
12851,,43
3213,2,4
12853,,4
6427,1,24
12855,,24
1607,3,60
12857,,60
6429,1,60
12859,,60
